id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID
469,Nyíregyházi kombináltciklusú erőmű,Natural Gas,CCGT,PP,Hungary,47.1,,0.0,0.0,0.0,0.0,2007.0,2007.0,,,47.949532399999995,21.7244053,['15WNYKCE-----PP6'],"{'ENTSOE': ['15WNYKCE-----PP6'], 'GEO': ['GEO42671'], 'CARMA': ['CARMA31957']}"
470,West offaly production,Bioenergy,Steam Turbine,PP,Ireland,135.0,,0.0,0.0,0.0,0.0,2005.0,2005.0,,,53.273029799999996,-8.042218199999999,['47W000000000170O'],"{'ENTSOE': ['47W000000000170O'], 'GEO': ['GEO43932'], 'CARMA': ['CARMA49367']}"
471,Olkiluoto,Nuclear,,PP,Finland,3360.0,,0.0,0.0,0.0,0.0,1979.0,1982.0,,,61.23592949999999,21.434733899999998,"['44W-T-YV-0000026', '44W-T-YV-0000042', '44W-T-YV-0000034']","{'ENTSOE': ['44W-T-YV-0000042', '44W-T-YV-0000034', '44W-T-YV-0000026'], 'GEO': ['GEO4610'], 'CARMA': ['CARMA32475']}"
472,Opole,Hard Coal,Steam Turbine,PP,Poland,1532.0,,0.0,0.0,0.0,0.0,1993.0,1997.0,,,50.6751067,17.921297600000003,['19W0000000001292'],"{'ENTSOE': ['19W0000000001292'], 'GEO': ['GEO42462'], 'CARMA': ['CARMA32670', 'CARMA32668']}"
473,Öresundsverket chp,Natural Gas,CCGT,CHP,Sweden,448.0,,0.0,0.0,0.0,0.0,2009.0,2009.0,,,55.6261,13.04045,['46WPU00000000040'],"{'ENTSOE': ['46WPU00000000040'], 'GEO': ['GEO44338'], 'CARMA': ['CARMA32737']}"
474,Oroszlányi erőmű,Lignite,Steam Turbine,PP,Hungary,220.0,,0.0,0.0,0.0,0.0,1961.0,1990.0,,,47.5006201,18.270297,['15WVERTES----PPX'],"{'ENTSOE': ['15WVERTES----PPX'], 'GEO': ['GEO42672'], 'CARMA': ['CARMA32805']}"
475,Oskarshamn,Nuclear,,PP,Sweden,1873.0,,0.0,0.0,0.0,0.0,1972.0,2006.0,,,57.26569929999999,16.4473984,"['46WPU0000000061P', '46WPU0000000059C']","{'ENTSOE': ['46WPU0000000061P', '46WPU0000000059C'], 'GEO': ['GEO4646'], 'CARMA': ['CARMA32933']}"
476,Ostiglia,Natural Gas,CCGT,PP,Italy,1123.0,,0.0,0.0,0.0,0.0,1967.0,2002.0,,,45.0714086,11.133866900000001,['26WIMPI-S03OSTG2'],"{'ENTSOE': ['26WIMPI-S03OSTG2'], 'GEO': ['GEO43694'], 'CARMA': ['CARMA32999']}"
477,Ostrołęka,Hard Coal,Steam Turbine,PP,Poland,677.0,,0.0,0.0,0.0,0.0,1972.0,2000.0,,,53.0876544,21.559255399999998,['19W0000000001349'],"{'ENTSOE': ['19W0000000001349'], 'GEO': ['GEO40654'], 'CARMA': ['CARMA33009']}"
478,Aes ottana energia s.r.l,Oil,Steam Turbine,PP,Italy,80.0,,0.0,0.0,0.0,0.0,1974.0,1974.0,,,40.2338,9.0421,['26WIMPI-S20EONCO'],"{'ENTSOE': ['26WIMPI-S20EONCO'], 'GEO': ['GEO44105'], 'CARMA': ['CARMA336']}"
479,Paksi atomerőmű,Nuclear,,PP,Hungary,1886.8,,0.0,0.0,0.0,0.0,1983.0,1987.0,,,46.5743687,18.8494116,['15WPAKS------PPL'],"{'ENTSOE': ['15WPAKS------PPL'], 'GEO': ['GEO4680'], 'CARMA': ['CARMA33368']}"
480,Palos,Natural Gas,CCGT,PP,Spain,1166.8,,0.0,0.0,0.0,0.0,2004.0,2005.0,,,37.228894200000006,-6.895425800000001,"['18WPALOS2-123-0R', '18WPALOS1-123-0Z', '18WPALOS3-123-0J']","{'ENTSOE': ['18WPALOS2-123-0R', '18WPALOS1-123-0Z', '18WPALOS3-123-0J'], 'GEO': ['GEO43799'], 'CARMA': ['CARMA33488']}"
481,Paluel,Nuclear,,PP,France,5320.0,,0.0,0.0,0.0,0.0,1985.0,1986.0,,,49.832363,0.629065,"['17W100P100P0222R', '17W100P100P0224N', '17W100P100P0223P', '17W100P100P0221T']","{'ENTSOE': ['17W100P100P0222R', '17W100P100P0223P', '17W100P100P0224N', '17W100P100P0221T'], 'GEO': ['GEO4689'], 'CARMA': ['CARMA33498']}"
482,Pątnów,Lignite,Steam Turbine,PP,Poland,1708.0,,0.0,0.0,0.0,0.0,1967.0,2008.0,,,51.146536700000006,18.6073064,"['19W000000000149X', '19W000000000142A']","{'ENTSOE': ['19W000000000149X', '19W000000000142A'], 'GEO': ['GEO40613', 'GEO40612'], 'CARMA': ['CARMA33864']}"
483,Provence,Hard Coal,Steam Turbine,PP,France,595.0,,0.0,0.0,0.0,0.0,1958.0,1984.0,,,44.0144936,6.211643799999999,['17W100P100P03469'],"{'ENTSOE': ['17W100P100P03469'], 'GEO': ['GEO4938'], 'CARMA': ['CARMA35847']}"
484,Pécsi erőmű,Bioenergy,Steam Turbine,PP,Hungary,61.8,,0.0,0.0,0.0,0.0,1961.0,1965.0,,,46.06451939999999,18.263653899999998,['15WPECS------PPO'],"{'ENTSOE': ['15WPECS------PPO'], 'GEO': ['GEO42683'], 'CARMA': ['CARMA33998']}"
485,Pego,Hard Coal,Steam Turbine,PP,Portugal,576.0,,0.0,0.0,0.0,0.0,1993.0,2007.0,,,39.461806700000004,-8.149649799999999,['16WRPG---------5'],"{'ENTSOE': ['16WRPG---------5'], 'GEO': ['GEO43560'], 'CARMA': ['CARMA34042']}"
486,Penly,Nuclear,,PP,France,2660.0,,0.0,0.0,0.0,0.0,1990.0,1992.0,,,49.980265,1.2326290000000002,"['17W100P100P0225L', '17W100P100P0226J']","{'ENTSOE': ['17W100P100P0226J', '17W100P100P0225L'], 'GEO': ['GEO4746'], 'CARMA': ['CARMA34150']}"
487,Kkw philippsburg,Nuclear,,PP,Germany,1402.0,,0.0,0.0,0.0,0.0,1980.0,1985.0,,,49.25162479999999,8.439872,['11WD4KKP21N-S--O'],"{'ENTSOE': ['11WD4KKP21N-S--O'], 'GEO': ['GEO4780'], 'CARMA': ['CARMA34448']}"
488,Piacenza,Natural Gas,CCGT,PP,Italy,806.0,,0.0,0.0,0.0,0.0,2006.0,2005.0,,,45.0526206,9.6929845,['26WIMPI-S08PLCNW'],"{'ENTSOE': ['26WIMPI-S08PLCNW'], 'GEO': ['GEO43692'], 'CARMA': ['CARMA34499']}"
489,Pietarsaari,Bioenergy,Steam Turbine,PP,Finland,143.0,,0.0,0.0,0.0,0.0,2001.0,2001.0,,,63.6744036,22.696608800000003,['44W-T-YT-000016D'],"{'ENTSOE': ['44W-T-YT-000016D'], 'GEO': ['GEO44263'], 'CARMA': ['CARMA34586']}"
490,Pietrafitta,Natural Gas,CCGT,PP,Italy,365.0,,0.0,0.0,0.0,0.0,1980.0,2003.0,,,39.256106700000004,16.3434358,['26WIMPI-S10PTRFC'],"{'ENTSOE': ['26WIMPI-S10PTRFC'], 'GEO': ['GEO44009'], 'CARMA': ['CARMA65850']}"
491,Pvent,Natural Gas,Pv,PP,Spain,834.1,,0.0,0.0,0.0,0.0,2007.0,2007.0,,,40.9596,0.8692,"['18WPVENT2--12342', '18WPVENT1--1234A']","{'ENTSOE': ['18WPVENT1--1234A', '18WPVENT2--12342'], 'GEO': ['GEO43763'], 'CARMA': ['CARMA34863']}"
492,Połaniec,Hard Coal,Steam Turbine,PP,Poland,1657.0,,0.0,0.0,0.0,0.0,1979.0,1983.0,,,50.43302,21.28065,['19W0000000001519'],"{'ENTSOE': ['19W0000000001519'], 'GEO': ['GEO40656'], 'CARMA': ['CARMA35099']}"
493,Poolbeg,Natural Gas,CCGT,PP,Ireland,958.0,,0.0,0.0,0.0,0.0,1971.0,2000.0,,,53.3396047,-6.1898209999999985,"['47W000000000356A', '47W000000000168B', '47W000000000355C']","{'ENTSOE': ['47W000000000356A', '47W000000000355C', '47W000000000168B'], 'GEO': ['GEO43924', 'GEO43942'], 'CARMA': ['CARMA35286']}"
494,Porcari,Natural Gas,CCGT,PP,Italy,102.0,,0.0,0.0,0.0,0.0,1996.0,1996.0,,,43.841981,10.617661199999999,['26WIMPI-S09CPLR3'],"{'ENTSOE': ['26WIMPI-S09CPLR3'], 'GEO': ['GEO44033'], 'CARMA': ['CARMA35314']}"
495,Porcheville,Oil,Steam Turbine,PP,France,2290.0,,0.0,0.0,0.0,0.0,1968.0,1975.0,,,48.971683,1.7767130000000002,"['17W100P100P0252I', '17W100P100P0254E', '17W100P100P0253G', '17W100P100P0251K']","{'ENTSOE': ['17W100P100P0252I', '17W100P100P0253G', '17W100P100P0251K', '17W100P100P0254E'], 'GEO': ['GEO4850'], 'CARMA': ['CARMA35323']}"
496,Karolin,Hard Coal,Steam Turbine,PP,Poland,261.0,,0.0,0.0,0.0,0.0,1985.0,1998.0,,,54.04883829999999,23.2837806,"['19W0000000000725', '19W0000000000741']","{'ENTSOE': ['19W0000000000725', '19W0000000000741'], 'GEO': ['GEO42494'], 'CARMA': ['CARMA35615']}"
497,Siersza,Hard Coal,Steam Turbine,PP,Poland,557.0,,0.0,0.0,0.0,0.0,1962.0,1993.0,,,50.20107609999999,19.4198122,['19W0000000002361'],"{'ENTSOE': ['19W0000000002361'], 'GEO': ['GEO42463'], 'CARMA': ['CARMA41552']}"
498,Simmering,Natural Gas,CCGT,PP,Austria,1272.2,,0.0,0.0,0.0,0.0,1992.0,2009.0,,,48.16906470000001,16.4217332,['14W-PROD-SIM---P'],"{'ENTSOE': ['14W-PROD-SIM---P'], 'GEO': ['GEO45176'], 'CARMA': ['CARMA41674']}"
499,Esc cart,Natural Gas,CCGT,PP,Spain,1248.7,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,37.5732,-0.9392,"['18WCTGN2-1234-03', '18WCTGN3-1234-0V', '18WCTGN1-1234-0C']","{'ENTSOE': ['18WCTGN2-1234-03', '18WCTGN1-1234-0C', '18WCTGN3-1234-0V'], 'GEO': ['GEO43777'], 'CARMA': ['CARMA12709', 'CARMA47629']}"
500,Vuosaari,Natural Gas,CCGT,PP,Finland,480.0,,0.0,0.0,0.0,0.0,1991.0,1998.0,,,60.20966869999999,25.136028200000002,['44W-T-YT-000013J'],"{'ENTSOE': ['44W-T-YT-000013J'], 'GEO': ['GEO44252'], 'CARMA': ['CARMA48628']}"
501,Zielona góra,Natural Gas,CCGT,PP,Poland,188.0,,0.0,0.0,0.0,0.0,2004.0,2004.0,,,51.935621399999995,15.5061862,['19W000000000230D'],"{'ENTSOE': ['19W000000000230D'], 'GEO': ['GEO42486'], 'CARMA': ['CARMA51011']}"
502,Ec żerań,Hard Coal,Steam Turbine,PP,Poland,386.0,,0.0,0.0,0.0,0.0,1954.0,1954.0,,,52.295,20.993000000000002,['19W000000000229Z'],"{'ENTSOE': ['19W000000000229Z'], 'GEO': ['GEO40596'], 'CARMA': ['CARMA50971']}"
503,Wylf,Nuclear,,PP,United Kingdom,1340.0,,0.0,0.0,0.0,0.0,1971.0,1972.0,,,53.41673987224,-4.4822274914078,['48WSTN00000WYLFC'],"{'ENTSOE': ['48WSTN00000WYLFC'], 'GEO': ['GEO6170'], 'CARMA': ['CARMA50236']}"
504,Wrocław,Hard Coal,Steam Turbine,PP,Poland,272.4,,0.0,0.0,0.0,0.0,,,,,51.1078852,17.0385376,['19W000000000213D'],"{'ENTSOE': ['19W000000000213D'], 'GEO': ['GEO42487'], 'CARMA': ['CARMA50162', 'CARMA50159']}"
505,Wilmersdorf,Oil,OCGT,PP,Germany,276.0,,0.0,0.0,0.0,0.0,1976.0,1977.0,,,52.4904703,13.3144802,['11WD8WILM5O----7'],"{'ENTSOE': ['11WD8WILM5O----7'], 'GEO': ['GEO44332'], 'CARMA': ['CARMA49753']}"
506,Kraftwerk wilhelmshaven,Hard Coal,Steam Turbine,PP,Germany,1483.0,,0.0,0.0,0.0,0.0,1976.0,1984.0,,,53.545383599999994,8.1211846,"['11WD2WILK000286V', '11WD2WI1K000303F']","{'ENTSOE': ['11WD2WILK000286V', '11WD2WI1K000303F'], 'GEO': ['GEO44461'], 'CARMA': ['CARMA49710']}"
507,Whitegate prod,Natural Gas,CCGT,PP,Ireland,435.0,,0.0,0.0,0.0,0.0,2010.0,2010.0,,,51.826784100000005,-8.2321121,['47W000000000158E'],"{'ENTSOE': ['47W000000000158E'], 'GEO': ['GEO43928'], 'CARMA': ['CARMA49582']}"
508,Westfalen,Hard Coal,Steam Turbine,PP,Germany,780.0,,0.0,0.0,0.0,0.0,1963.0,2014.0,,,51.43323669999999,7.661593799999999,['11WD7WEST1S-KW-K'],"{'ENTSOE': ['11WD7WEST1S-KW-K'], 'GEO': ['GEO44475', 'GEO44481'], 'CARMA': ['CARMA49440']}"
509,Elverlingsen,Hard Coal,Steam Turbine,PP,Germany,325.0,,0.0,0.0,0.0,0.0,1971.0,1982.0,,,51.2753369,7.706670699999999,['11WD7GARE5XELKWD'],"{'ENTSOE': ['11WD7GARE5XELKWD'], 'GEO': ['GEO6033'], 'CARMA': ['CARMA49248']}"
510,Weisweiler,Lignite,Steam Turbine,PP,Germany,2390.0,,0.0,0.0,0.0,0.0,1955.0,2007.0,,,50.8273398,6.3147250999999995,['11WD7WEIS-B-KW-C'],"{'ENTSOE': ['11WD7WEIS-B-KW-C'], 'GEO': ['GEO44318'], 'CARMA': ['CARMA49187']}"
511,Weiher,Hard Coal,Steam Turbine,PP,Germany,656.0,,0.0,0.0,0.0,0.0,1976.0,2006.0,,,49.1627831,8.629069300000001,['11WD7WEIH2S--KWV'],"{'ENTSOE': ['11WD7WEIH2S--KWV'], 'GEO': ['GEO44327'], 'CARMA': ['CARMA49157']}"
512,Wedel,Hard Coal,Steam Turbine,PP,Germany,250.0,,0.0,0.0,0.0,0.0,1965.0,1987.0,,,53.58238129999999,9.7137465,['11WD8WED15C----Q'],"{'ENTSOE': ['11WD8WED15C----Q'], 'GEO': ['GEO44460'], 'CARMA': ['CARMA49123']}"
513,Walsum,Hard Coal,Steam Turbine,PP,Germany,1095.0,,0.0,0.0,0.0,0.0,1959.0,2007.0,,,51.52786889999999,6.7238275,['11WD7WALS1S--KW0'],"{'ENTSOE': ['11WD7WALS1S--KW0'], 'GEO': ['GEO44328'], 'CARMA': ['CARMA48832']}"
514,Voelklingen,Hard Coal,Steam Turbine,PP,Germany,390.0,,0.0,0.0,0.0,0.0,1982.0,2004.0,,,49.2556226,6.858894800000001,['11WD7VOLK5S--KWI'],"{'ENTSOE': ['11WD7VOLK5S--KWI'], 'GEO': ['GEO44330'], 'CARMA': ['CARMA48515', 'CARMA48514']}"
515,Teto zrenjanin,Natural Gas,Steam Turbine,PP,Serbia,120.0,,0.0,0.0,0.0,0.0,1989.0,1989.0,,,45.3815612,20.3685737,['34WETG-ZRENJ---4'],"{'ENTSOE': ['34WETG-ZRENJ---4'], 'GEO': ['GEO44119'], 'CARMA': ['CARMA51071']}"
516,Voghera,Natural Gas,CCGT,PP,Italy,381.0,,0.0,0.0,0.0,0.0,2005.0,2005.0,,,44.99165989999999,9.0120442,['26WIMPI-S03VEGHN'],"{'ENTSOE': ['26WIMPI-S03VEGHN'], 'GEO': ['GEO45406'], 'CARMA': ['CARMA48474']}"
517,Kraftwerk voerde,Hard Coal,Steam Turbine,PP,Germany,1390.0,,0.0,0.0,0.0,0.0,1970.0,2005.0,,,51.6005212,6.654411099999999,['11WD7VOER1S--KWG'],"{'ENTSOE': ['11WD7VOER1S--KWG'], 'GEO': ['GEO44200'], 'CARMA': ['CARMA49302', 'CARMA48464']}"
518,Vilniause,Natural Gas,Steam Turbine,PP,Lithuania,360.0,,0.0,0.0,0.0,0.0,1984.0,1986.0,,,54.6871555,25.2796514,['41W3185595680EL8'],"{'ENTSOE': ['41W3185595680EL8'], 'GEO': ['GEO42166'], 'CARMA': ['CARMA48309']}"
519,Verzuolo,Natural Gas,CCGT,PP,Italy,140.0,,0.0,0.0,0.0,0.0,2002.0,2002.0,,,44.5938864,7.483104499999999,['26WIMZI-S01BVRG0'],"{'ENTSOE': ['26WIMZI-S01BVRG0'], 'GEO': ['GEO44021'], 'CARMA': ['CARMA48032']}"
520,Velsen,Natural Gas,Steam Turbine,PP,Netherlands,869.0,,0.0,0.0,0.0,0.0,1974.0,1986.0,,,52.4520591,4.630587100000001,['49W000000000046W'],"{'ENTSOE': ['49W000000000046W'], 'GEO': ['GEO44532'], 'CARMA': ['CARMA47916', 'CARMA47915']}"
521,Vaskiluoto,Hard Coal,Steam Turbine,PP,Finland,383.0,,0.0,0.0,0.0,0.0,1972.0,1998.0,,,63.089043000000004,21.5776979,['44W-T-YT-000012L'],"{'ENTSOE': ['44W-T-YT-000012L'], 'GEO': ['GEO44254'], 'CARMA': ['CARMA47819']}"
522,Bastardo,Hard Coal,Steam Turbine,PP,Italy,130.0,,0.0,0.0,0.0,0.0,1990.0,1991.0,,,42.8714814,12.560268800000001,['26WIMPI-S10BSTRJ'],"{'ENTSOE': ['26WIMPI-S10BSTRJ'], 'GEO': ['GEO43725'], 'CARMA': ['CARMA3517']}"
523,Vandellos,Nuclear,,PP,Spain,1045.3,,0.0,0.0,0.0,0.0,1988.0,1988.0,,,40.99089910000001,0.9236690999999999,['18WVAN2-12345-0W'],"{'ENTSOE': ['18WVAN2-12345-0W'], 'GEO': ['GEO5910'], 'CARMA': ['CARMA47723']}"
524,Te ugljevik,Hard Coal,Steam Turbine,PP,Bosnia and Herzegovina,269.0,,0.0,0.0,0.0,0.0,1985.0,1985.0,,,44.6829417,18.9694604,['36W-TE-UGLJEVIKN'],"{'ENTSOE': ['36W-TE-UGLJEVIKN'], 'GEO': ['GEO44794'], 'CARMA': ['CARMA46885']}"
525,Tynagh production,Natural Gas,CCGT,PP,Ireland,404.0,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,53.15001899999999,-8.3736439,['47W000000000172K'],"{'ENTSOE': ['47W000000000172K'], 'GEO': ['GEO43934'], 'CARMA': ['CARMA46765']}"
526,Turów,Lignite,Steam Turbine,PP,Poland,1488.0,,0.0,0.0,0.0,0.0,1962.0,1995.0,,,50.9946636,17.0685875,['19W000000000199I'],"{'ENTSOE': ['19W000000000199I'], 'GEO': ['GEO40597'], 'CARMA': ['CARMA46668']}"
527,Turceni,Lignite,Steam Turbine,PP,Romania,1896.0,,0.0,0.0,0.0,0.0,1978.0,2002.0,,,44.674076,23.374199,['30W-CET-TURC---M'],"{'ENTSOE': ['30W-CET-TURC---M'], 'GEO': ['GEO40967'], 'CARMA': ['CARMA46634']}"
528,Turbigo,Natural Gas,"CCGT, Thermal",PP,Italy,1079.0,,0.0,0.0,0.0,0.0,1967.0,2012.0,,,45.5329915,8.736664999999999,['26WIMPI-S03TRBGZ'],"{'ENTSOE': ['26WIMPI-S03TRBGZ'], 'GEO': ['GEO43685'], 'CARMA': ['CARMA46633']}"
529,Kraftwerk zolling,Hard Coal,Steam Turbine,PP,Germany,472.0,,0.0,0.0,0.0,0.0,1986.0,2011.0,,,48.45595,11.8030201,['11WD2ZOLL0002880'],"{'ENTSOE': ['11WD2ZOLL0002880'], 'GEO': ['GEO44462'], 'CARMA': ['CARMA51056']}"
530,Tet,Lignite,Steam Turbine,PP,Slovenia,110.0,,0.0,0.0,0.0,0.0,1966.0,1966.0,,,46.1258,15.06114,['28W-G-0000000797'],"{'ENTSOE': ['28W-G-0000000797'], 'GEO': ['GEO41124'], 'CARMA': ['CARMA46191']}"
531,Sines,Hard Coal,Steam Turbine,PP,Portugal,1180.0,,0.0,0.0,0.0,0.0,1985.0,2005.0,,,37.9571555,-8.860890699999997,['16WSINES1------G'],"{'ENTSOE': ['16WSINES1------G'], 'GEO': ['GEO43551'], 'CARMA': ['CARMA41721']}"
532,Swentibold,Natural Gas,,PP,Netherlands,209.0,,0.0,0.0,0.0,0.0,1999.0,1999.0,,,51.01137629999999,5.8002305,['49W000000000061-'],"{'ENTSOE': ['49W000000000061-'], 'GEO': ['GEO44516'], 'CARMA': ['CARMA44001']}"
533,Skaerbaekvaerket,Natural Gas,Steam Turbine,PP,Denmark,392.0,,0.0,0.0,0.0,0.0,1997.0,1997.0,,,55.5111111,9.6133333,['45V000000000010G'],"{'ENTSOE': ['45V000000000010G'], 'GEO': ['GEO44237'], 'CARMA': ['CARMA41848']}"
534,Skawina,Hard Coal,Steam Turbine,PP,Poland,330.0,,0.0,0.0,0.0,0.0,1957.0,1961.0,,,49.9751815,19.8288749,['19W000000000186R'],"{'ENTSOE': ['19W000000000186R'], 'GEO': ['GEO40615'], 'CARMA': ['CARMA41886']}"
535,Sloecentrale unit,Natural Gas,CCGT,PP,Netherlands,864.0,,0.0,0.0,0.0,0.0,2009.0,2009.0,,,51.4478825,3.6926509,"['49W0000000000512', '49W000000000117Z']","{'ENTSOE': ['49W0000000000512', '49W000000000117Z'], 'GEO': ['GEO44496'], 'CARMA': ['CARMA42011']}"
536,Teš,Lignite,Steam Turbine,PP,Slovenia,1092.0,,0.0,0.0,0.0,0.0,1956.0,2008.0,,,46.3740381,15.0514274,['28W-G-000000080M'],"{'ENTSOE': ['28W-G-000000080M'], 'GEO': ['GEO41125'], 'CARMA': ['CARMA42445']}"
537,Soto,Natural Gas,CCGT,PP,Spain,428.1,,0.0,0.0,0.0,0.0,2008.0,2011.0,,,43.1618507,-5.6466455,['18WSRI5-123456-L'],"{'ENTSOE': ['18WSRI5-123456-L'], 'GEO': ['GEO43675'], 'CARMA': ['CARMA42451']}"
538,Humr,Natural Gas,CCGT,PP,United Kingdom,1240.0,,0.0,0.0,0.0,0.0,1997.0,1999.0,,,53.600782168783,-0.14462471008301,['48WSTN00000HUMR2'],"{'ENTSOE': ['48WSTN00000HUMR2'], 'GEO': ['GEO5469'], 'CARMA': ['CARMA42523']}"
539,Spln,Natural Gas,,PP,United Kingdom,903.0,,0.0,0.0,0.0,0.0,2004.0,2004.0,,,52.807811,-0.132164,['48WSTN00000SPLNF'],"{'ENTSOE': ['48WSTN00000SPLNF'], 'GEO': ['GEO5493'], 'CARMA': ['CARMA42628']}"
540,Sparanise,Natural Gas,CCGT,PP,Italy,768.0,,0.0,0.0,0.0,0.0,2007.0,2007.0,,,41.1933964,14.099336,['26WIMPI-S15SCPRH'],"{'ENTSOE': ['26WIMPI-S15SCPRH'], 'GEO': ['GEO43697'], 'CARMA': ['CARMA42642']}"
541,Spezia centr,Natural Gas,"CCGT, Thermal",PP,Italy,520.0,,0.0,0.0,0.0,0.0,1967.0,1998.0,,,44.1113339,9.8133835,['26WIMPI-S07SCPZX'],"{'ENTSOE': ['26WIMPI-S07SCPZX'], 'GEO': ['GEO43724'], 'CARMA': ['CARMA23897']}"
542,Stalowa wola,Hard Coal,Steam Turbine,PP,Poland,250.0,,0.0,0.0,0.0,0.0,1958.0,1966.0,,,50.5826005,22.0535861,['19W000000000193U'],"{'ENTSOE': ['19W000000000193U'], 'GEO': ['GEO42464'], 'CARMA': ['CARMA43030']}"
543,Staudinger,Natural Gas,Steam Turbine,PP,Germany,1132.0,,0.0,0.0,0.0,0.0,1965.0,1992.0,,,50.0867718,8.9537739,['11WD2STAU0001800'],"{'ENTSOE': ['11WD2STAU0001800'], 'GEO': ['GEO44208'], 'CARMA': ['CARMA43107']}"
544,Studstrupvaerket,Hard Coal,Pv,PP,Denmark,730.0,,0.0,0.0,0.0,0.0,1984.0,1985.0,,,56.2489534,10.3472225,['45V0000000000148'],"{'ENTSOE': ['45V0000000000148'], 'GEO': ['GEO44220'], 'CARMA': ['CARMA43481']}"
545,Sutb,Natural Gas,CCGT,PP,United Kingdom,819.0,,0.0,0.0,0.0,0.0,1999.0,1999.0,,,52.7579,0.1923,['48WSTN00000SUTBW'],"{'ENTSOE': ['48WSTN00000SUTBW'], 'GEO': ['GEO5612'], 'CARMA': ['CARMA43892']}"
546,Tahkoluoto,Hard Coal,Steam Turbine,PP,Finland,240.0,,0.0,0.0,0.0,0.0,1976.0,1976.0,,,61.633316799999996,21.416660399999998,['44W-T-LV-000004L'],"{'ENTSOE': ['44W-T-LV-000004L'], 'GEO': ['GEO44256'], 'CARMA': ['CARMA44192']}"
547,Torviscosa,Natural Gas,CCGT,PP,Italy,830.0,,0.0,0.0,0.0,0.0,2006.0,2006.0,,,45.8292352,13.2627729,['26WIMPI-S06TRVC2'],"{'ENTSOE': ['26WIMPI-S06TRVC2'], 'GEO': ['GEO43978'], 'CARMA': ['CARMA45989']}"
548,Tarbert production,Oil,Steam Turbine,PP,Ireland,594.0,,0.0,0.0,0.0,0.0,1969.0,1977.0,,,52.572596600000004,-9.375131199999998,['47W000000000162N'],"{'ENTSOE': ['47W000000000162N'], 'GEO': ['GEO43940'], 'CARMA': ['CARMA44621']}"
549,Tavazzano,Natural Gas,CCGT,PP,Italy,1450.0,,0.0,0.0,0.0,0.0,1991.0,2002.0,,,45.327721800000006,9.4054364,['26WIMPI-S03TVZZK'],"{'ENTSOE': ['26WIMPI-S03TVZZK'], 'GEO': ['GEO43695'], 'CARMA': ['CARMA44744']}"
550,Tayl,Natural Gas,,PP,United Kingdom,144.0,,0.0,0.0,0.0,0.0,1979.0,1981.0,,,51.545904697702,-0.25748133659363004,['48WSTN000TAYL-G3'],"{'ENTSOE': ['48WSTN000TAYL-G3'], 'GEO': ['GEO5669'], 'CARMA': ['CARMA44771']}"
551,Terni,Natural Gas,CCGT,PP,Italy,95.0,,0.0,0.0,0.0,0.0,2000.0,2000.0,,,42.56361679999999,12.6426604,['26WIMPI-S10ETDS9'],"{'ENTSOE': ['26WIMPI-S10ETDS9'], 'GEO': ['GEO44034'], 'CARMA': ['CARMA45089']}"
552,Teruel,Hard Coal,Steam Turbine,PP,Spain,1055.6999999999998,,0.0,0.0,0.0,0.0,1979.0,1980.0,,,40.345687899999994,-1.1064345,"['18WTER2-12345-03', '18WTER1-12345-0D', '18WTER3-12345-0U']","{'ENTSOE': ['18WTER1-12345-0D', '18WTER3-12345-0U', '18WTER2-12345-03'], 'GEO': ['GEO43820'], 'CARMA': ['CARMA45105']}"
553,Elpedison thess,Natural Gas,CCGT,PP,Greece,400.0,,0.0,0.0,0.0,0.0,2005.0,2005.0,,,40.6400629,22.9444191,['29WENERGEIAKITHP'],"{'ENTSOE': ['29WENERGEIAKITHP'], 'GEO': ['GEO42772'], 'CARMA': ['CARMA56824', 'CARMA45241', 'CARMA45240']}"
554,Heron,Natural Gas,CCGT,PP,Greece,569.0,,0.0,0.0,0.0,0.0,2004.0,2010.0,,,38.279650000000004,23.32815,"['29WHERONTHE-IIIS', '29WHERON-CC----5', '29WHERONTHE---ID', '29WHERONTHE--IIU']","{'ENTSOE': ['29WHERONTHE-IIIS', '29WHERONTHE---ID', '29WHERONTHE--IIU', '29WHERON-CC----5'], 'GEO': ['GEO42770', 'GEO42771'], 'CARMA': ['CARMA45224']}"
555,Tihange,Nuclear,,PP,Belgium,3015.8,,0.0,0.0,0.0,0.0,1975.0,1985.0,,,50.52969909999999,5.2614551,"['22WTIHANG000240V', '22WTIHANG000241T', '22WTIHANG000239G', '22WTIHANG000242R']","{'ENTSOE': ['22WTIHANG000241T', '22WTIHANG000240V', '22WTIHANG000242R', '22WTIHANG000239G'], 'GEO': ['GEO5724'], 'CARMA': ['CARMA45433']}"
556,Kraftwerk timelkam gesamtanlage,Natural Gas,CCGT,PP,Austria,400.0,,0.0,0.0,0.0,0.0,2008.0,2008.0,,,48.0019658,13.6060786,['14WENERGIE--WT02'],"{'ENTSOE': ['14WENERGIE--WT02'], 'GEO': ['GEO45177'], 'CARMA': ['CARMA45470']}"
